Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information,CRN,Section,Status Code,Part of Term,Section Title,Section Credit Hours,Section Status,Enrollment Status,Type,Type Code,Start Time,End Time,Days of Week,Room,Building,Instructors
2024,Fall,2024-fa,RST,118,Illini Student-Athlete Transition Seminar,"Designed to expose student-athletes to the unique challenges and opportunities they will face throughout their time as student athletes. The course will explore their personal, academic, and athletic experiences. Students will learn strategies and techniques to be academically successful, develop leadership skills, explore careers and college majors, and gain insights to assist in the transition to higher education and the University of Illinois. Prerequisite: Restricted to first year student athletes.",3 hours.,Prerequisite: Restricted to first year student athletes.,,,73671,A,A,A,,,A,Open (Restricted),Lecture-Discussion,LCD,07:00 PM,08:20 PM,MW,2001,Huff Hall,"Santos, C;Shamaila, B"
2024,Fall,2024-fa,RST,118,Illini Student-Athlete Transition Seminar,"Designed to expose student-athletes to the unique challenges and opportunities they will face throughout their time as student athletes. The course will explore their personal, academic, and athletic experiences. Students will learn strategies and techniques to be academically successful, develop leadership skills, explore careers and college majors, and gain insights to assist in the transition to higher education and the University of Illinois. Prerequisite: Restricted to first year student athletes.",3 hours.,Prerequisite: Restricted to first year student athletes.,,,73671,A,A,A,,,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Santos, C;Shamaila, B"
2024,Fall,2024-fa,RST,120,"Parks, Recreation, and Environments","This course focuses on the study of recreation behaviors in different environments—the great outdoors, cities, and specialized settings. In particular, students develop a deeper understanding of how these three different environments support or limit various recreation behaviors. The course employs a holistic definition of environment that includes physical settings, social norms, and policies, all of which impact recreation behaviors. To understand the complex relationships between environments and recreation, the course applies theories and methodologies developed in the field of environment and behavior—spanning psychology, sociology, urban planning, and landscape architecture. Throughout the course, students discuss how gender, race-ethnicity, and socio-economic status can contribute to shaping the relationships between environments and recreation behaviors.",3 hours.,,Social & Beh Sci - Beh Sci course.,,75395,A,A,1,,,A,Open,Lecture-Discussion,LCD,12:00 PM,12:50 PM,MW,2001,Huff Hall,"Zou, S"
2024,Fall,2024-fa,RST,120,"Parks, Recreation, and Environments","This course focuses on the study of recreation behaviors in different environments—the great outdoors, cities, and specialized settings. In particular, students develop a deeper understanding of how these three different environments support or limit various recreation behaviors. The course employs a holistic definition of environment that includes physical settings, social norms, and policies, all of which impact recreation behaviors. To understand the complex relationships between environments and recreation, the course applies theories and methodologies developed in the field of environment and behavior—spanning psychology, sociology, urban planning, and landscape architecture. Throughout the course, students discuss how gender, race-ethnicity, and socio-economic status can contribute to shaping the relationships between environments and recreation behaviors.",3 hours.,,Social & Beh Sci - Beh Sci course.,,75395,A,A,1,,,A,Open,Online,ONL,ARRANGED,,,,,"Zou, S"
2024,Fall,2024-fa,RST,130,Foundations of Sport Mgt,"Examines career opportunities within the sport industry and provides knowledge relevant to the management, marketing, legal, and financial operations of sport organizations. Incorporates applications in a variety of sport entities including intercollegiate athletics, campus recreation, event and facility management, professional sport, management and marketing agencies, and international sport.",3 hours.,,,,42919,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,09:30 AM,10:50 AM,TR,112,Huff Hall,"Raycraft, M"
2024,Fall,2024-fa,RST,150,Foundations of Tourism,"Survey of travel and tourism with emphasis upon tourist behavior, motivations, preferences, decision-making, attractions, transportation services, facilities and information sources. Examines travel and tourism as an element of leisure service delivery from an interdisciplinary perspective.",3 hours.,,,,71898,A,A,1,,,A,Open,Lecture-Discussion,LCD,12:30 PM,01:50 PM,TR,143,Armory,"Cho, S"
2024,Fall,2024-fa,RST,185,Professional Field Experiences,"Provides students with professional career exploration experiences that involve developing networking knowledge and skills while engaging with recreation, sport, and tourism industry alumni and professionals in their offices, agencies, and facilities. Students are exposed to best practices and current challenges in the industry, and are given opportunities to make connections for internships, mentorship, and career advancement. Additional fees may apply. See Class Schedule. Approved for S/U grading only. May be repeated in separate terms to a maximum 3 hours.",1 hours.,Additional fees may apply. See Class Schedule. Approved for S/U grading only. May be repeated in separate terms to a maximum 3 hours.,,,78618,STL,A,B,,,A,Open (Restricted),Lecture-Discussion,LCD,05:00 PM,06:00 PM,M,1002,Huff Hall,"Schroeder, J;Shields, A"
2024,Fall,2024-fa,RST,199,Undergraduate Open Seminar,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.",1 TO 5 hours.,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.,,,68431,BSS,A,B,BUS Strats for Prof Sport Orgs,3 hours,A,Open,Lecture-Discussion,LCD,02:00 PM,03:20 PM,TR,2001,Huff Hall,"Schroeder, J"
2024,Fall,2024-fa,RST,199,Undergraduate Open Seminar,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.",1 TO 5 hours.,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.,,,70307,EA,A,A,Experiencing Agritourism,2 hours,A,CrossListOpen,Lecture-Discussion,LCD,12:00 PM,12:50 PM,F,3019,Huff Hall,"Endres, R;Payne, L;Pitas, N"
2024,Fall,2024-fa,RST,199,Undergraduate Open Seminar,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.",1 TO 5 hours.,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.,,,44045,ES,A,B,E-Sports Foundations,3 hours,A,Open,Lecture-Discussion,LCD,12:30 PM,01:50 PM,TR,331,Armory,"Fredericks, J"
2024,Fall,2024-fa,RST,199,Undergraduate Open Seminar,"Covering various topics for undergraduates in Recreation, Sport & Tourism. Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.",1 TO 5 hours.,Additional fees may apply. See Class Schedule. Approved for Letter and S/U grading. May be repeated as topics vary.,,,60761,MR,A,B,Issues in Sport & Higher Ed,3 hours,A,Open,Online,ONL,ARRANGED,,,,,"Raycraft, M"
2024,Fall,2024-fa,RST,200,"Leadership in Recreation, Sport and Tourism",Leadership theories and practices as related to design and delivery of leisure programs. Processes of group development and interpersonal communication in leisure service organizations.,2 hours.,,,,42921,A,A,A,,,A,Open,Lecture-Discussion,LCD,09:00 AM,09:50 AM,MW,1002,Huff Hall,"Schroeder, J"
2024,Fall,2024-fa,RST,200,"Leadership in Recreation, Sport and Tourism",Leadership theories and practices as related to design and delivery of leisure programs. Processes of group development and interpersonal communication in leisure service organizations.,2 hours.,,,,42921,A,A,A,,,A,Open,Online,ONL,ARRANGED,,,,,"Schroeder, J"
2024,Fall,2024-fa,RST,200,"Leadership in Recreation, Sport and Tourism",Leadership theories and practices as related to design and delivery of leisure programs. Processes of group development and interpersonal communication in leisure service organizations.,2 hours.,,,,42922,B,A,B,,,A,Open,Lecture-Discussion,LCD,11:00 AM,11:50 AM,MW,1002,Huff Hall,"Schroeder, J"
2024,Fall,2024-fa,RST,200,"Leadership in Recreation, Sport and Tourism",Leadership theories and practices as related to design and delivery of leisure programs. Processes of group development and interpersonal communication in leisure service organizations.,2 hours.,,,,42922,B,A,B,,,A,Open,Online,ONL,ARRANGED,,,,,"Schroeder, J"
2024,Fall,2024-fa,RST,205,Issues in Intercollegiate Athletics: The Big Ten Conference,"For more than 120 years THE BIG TEN has set the standard for college sports. This course will take an historical review of the important decisions and policies conference leaders have made to shape and define the league. With insights and analyses from Big Ten executives, the course will critically examine factors and variables that led to the Rose Bowl partnership, conference expansion, the Big Ten Network, and bold initiatives in growing women's sports. Prerequisite: RST 130 recommended but not required.",3 hours.,Prerequisite: RST 130 recommended but not required.,,,74604,BIG,A,A,Sport and the Big Ten,,A,Open,Online,ONL,ARRANGED,,,,,"Raycraft, M;Sherman, E"
2024,Fall,2024-fa,RST,210,"Management in Recreation, Sport and Tourism","This course will introduce students to management issues in the field of recreation, sport, and tourism. Students will be encouraged to begin thinking like a manager and to develop skills related to using management techniques and theories to solve problems that arise in the RST industry. The course will address foundational concepts related to: 1) the RST industry (e.g., sectoral differences, organizational structures and types); 2) management of RST organizations (e.g., leadership, ethics, management theory); and 3) skills to effectively manage human, financial, and marketing resources. This course is intended to prepare students for more advanced courses related to management in RST.",3 hours.,,,,71389,A,A,1,,,A,Open,Lecture-Discussion,LCD,09:30 AM,10:50 AM,TR,2001,Huff Hall,"Agate, S"
2024,Fall,2024-fa,RST,216,"Technology in Recreation, Sport and Tourism","Assist students in understanding technological advances in recreation, sport and tourism behavior and management through virtual reality (VR) demonstrations and class debates; discuss technology adoption rates in eastern and western cultures and contexts by examining global trends in technology innovations; and critiquing technology’s impacts on personal lives, experiences, and worldviews.",3 hours.,,,,74608,B,A,B,,,A,Open,Lecture-Discussion,LCD,12:00 PM,12:50 PM,MW,259,English Building,"Du, X;Tucker, C"
2024,Fall,2024-fa,RST,216,"Technology in Recreation, Sport and Tourism","Assist students in understanding technological advances in recreation, sport and tourism behavior and management through virtual reality (VR) demonstrations and class debates; discuss technology adoption rates in eastern and western cultures and contexts by examining global trends in technology innovations; and critiquing technology’s impacts on personal lives, experiences, and worldviews.",3 hours.,,,,74608,B,A,B,,,A,Open,Online,ONL,ARRANGED,,,,,"Du, X;Tucker, C"
2024,Fall,2024-fa,RST,230,"Diversity in Recreation, Sport, and Tourism","Course is designed to increase awareness and knowledge of the needs of members of ethnic and racial minorities, people of lower socio-economic status, women, older adults, people of alternative lifestyles, and people with disabilities when it comes to recreation, sport, and tourism services. It introduces students to concepts and factors that influence the delivery of recreation, sport, and tourism services to diverse populations. Same as HDFS 263.",3 hours.,Same as HDFS 263.,Cultural Studies - US Minority course.,,42924,A,A,1,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Stodolska, M"
2024,Fall,2024-fa,RST,240,"Financial Resource Management in Recreation, Sport and Tourism","This course examines financial concepts in the RST industry across public, private, for-profit, and not-for-profit sectors. It covers revenue management, pricing strategies, grantsmanship, fundraising, sponsorship, budgeting, and ratio analysis. Prerequisite: RST 100 and RST 210.",3 hours.,Prerequisite: RST 100 and RST 210.,,,77209,A,A,1,,,A,Open,Lecture-Discussion,LCD,10:00 AM,10:50 AM,MW,1002,Huff Hall,"Endres, R"
2024,Fall,2024-fa,RST,240,"Financial Resource Management in Recreation, Sport and Tourism","This course examines financial concepts in the RST industry across public, private, for-profit, and not-for-profit sectors. It covers revenue management, pricing strategies, grantsmanship, fundraising, sponsorship, budgeting, and ratio analysis. Prerequisite: RST 100 and RST 210.",3 hours.,Prerequisite: RST 100 and RST 210.,,,77209,A,A,1,,,A,Open,Online,ONL,ARRANGED,,F,,,"Endres, R"
2024,Fall,2024-fa,RST,242,Nature and American Culture,"Designed to aid in students' understanding, appreciation, and critique of cultural meanings associated with American natural landscapes. To do so, traditional perspectives including colonial American, romantic, and science-based conservation are characterized, as well as revisionist themes aligned with gender, cultural pluralism, and societal meanings of parks and protected areas. Implications of diversity including gender and multicultural meanings toward nature are developed and provide the basis for assessing tenets of contemporary environmental policy and supporting concepts associated with community-based conservation. Same as LA 242 and NRES 242.",3 hours.,Same as LA 242 and NRES 242.,Cultural Studies - Western course.,,63130,ONA,A,A,,,A,Closed,Online,ONL,ARRANGED,,,,,"Fernandez, M;Park, J"
2024,Fall,2024-fa,RST,242,Nature and American Culture,"Designed to aid in students' understanding, appreciation, and critique of cultural meanings associated with American natural landscapes. To do so, traditional perspectives including colonial American, romantic, and science-based conservation are characterized, as well as revisionist themes aligned with gender, cultural pluralism, and societal meanings of parks and protected areas. Implications of diversity including gender and multicultural meanings toward nature are developed and provide the basis for assessing tenets of contemporary environmental policy and supporting concepts associated with community-based conservation. Same as LA 242 and NRES 242.",3 hours.,Same as LA 242 and NRES 242.,Cultural Studies - Western course.,,63131,ONB,A,B,,,A,CrossListOpen,Online,ONL,ARRANGED,,,,,"Fernandez, M;Park, J"
2024,Fall,2024-fa,RST,255,"Ethical Issues in Recreation, Sport and Tourism","Explores ethical issues related to government, recreational sport, sport tourism and travel, journalism and media, education, coaching, and business. Students become familiar with concepts and principles of applied ethics and gain insight in to the complexity of ethical issues in recreation, sport and tourism.",2 hours.,,,,42926,A,A,A,,,A,Open,Lecture-Discussion,LCD,11:00 AM,11:50 AM,MW,1002,Huff Hall,"Fredericks, J"
2024,Fall,2024-fa,RST,255,"Ethical Issues in Recreation, Sport and Tourism","Explores ethical issues related to government, recreational sport, sport tourism and travel, journalism and media, education, coaching, and business. Students become familiar with concepts and principles of applied ethics and gain insight in to the complexity of ethical issues in recreation, sport and tourism.",2 hours.,,,,42926,A,A,A,,,A,Open,Online,ONL,ARRANGED,,,,,"Fredericks, J"
2024,Fall,2024-fa,RST,255,"Ethical Issues in Recreation, Sport and Tourism","Explores ethical issues related to government, recreational sport, sport tourism and travel, journalism and media, education, coaching, and business. Students become familiar with concepts and principles of applied ethics and gain insight in to the complexity of ethical issues in recreation, sport and tourism.",2 hours.,,,,42927,B,A,B,,,A,Open,Lecture-Discussion,LCD,09:00 AM,09:50 AM,MW,1002,Huff Hall,"Fredericks, J"
2024,Fall,2024-fa,RST,255,"Ethical Issues in Recreation, Sport and Tourism","Explores ethical issues related to government, recreational sport, sport tourism and travel, journalism and media, education, coaching, and business. Students become familiar with concepts and principles of applied ethics and gain insight in to the complexity of ethical issues in recreation, sport and tourism.",2 hours.,,,,42927,B,A,B,,,A,Open,Online,ONL,ARRANGED,,,,,"Fredericks, J"
2024,Fall,2024-fa,RST,260,"Disability in Recreation, Sport and Tourism","This course explores issues affecting recreation, sport, tourism (RST) opportunities and access for people with physical, sensory, developmental, and cognitive disabilities. With the goal of increasing knowledge and skills necessary to enhance RST opportunities for people with disabilities, this course focuses on exploring disability characteristics and RST service provider strategies for reducing barriers to and providing accommodations for participation.",3 hours.,,,,71565,B,A,B,,3 hours,A,Open,Online,ONL,ARRANGED,,,,,"Shinew, K"
2024,Fall,2024-fa,RST,280,"Practicum in Recreation, Sport and Tourism","The practicum course is a 1-credit course that requires students to complete a minimum of 100 hours over the term/semester with an agency that relates to the field of recreation, sport, and tourism. The course enhances the practicum experience by leading students through assignments that will assist them in reflecting on their learning/working experience. The Job Description must be approved and the Site Confirmation Form and Affiliation Agreement must be in place prior to the start of the practicum experience. Students should contact the practicum coordinator for specific instructions and recommendations 3-weeks prior to the start date. Approved for S/U grading only. May be repeated if topics vary to a maximum of 3 credit hours.",1 hours.,Approved for S/U grading only. May be repeated if topics vary to a maximum of 3 credit hours.,,,73670,P,A,1,,,A,Open (Restricted),Internship,INT,ARRANGED,,,,,"Raycraft, M;Santos, C"
2024,Fall,2024-fa,RST,301,Sport Brand Management,"Provides an in-depth study of sport brand management. Students will learn how to build and manage brands pursuant to the development of brand equity and how to brand architecture strategies and manage brands over time and across geographic boundaries. Students will apply theories and models of branding to sport branding scenarios and making sound business decisions. Student will gain an understanding of the importance of branding and its impact on consumer behavior. Prerequisite: RST 325 (Marketing in Recreation, Sport and Tourism) or equivalent marketing course or consent of instructor.",3 hours.,"Prerequisite: RST 325 (Marketing in Recreation, Sport and Tourism) or equivalent marketing course or consent of instructor.",,,77620,A,A,1,,,A,Open,Lecture-Discussion,LCD,03:00 PM,04:20 PM,MW,137,Armory,"Woolf, J"
2024,Fall,2024-fa,RST,316,"Human Development and Recreation, Sport and Tourism","This course will examine the impacts of recreation, sport and tourism activities on human development throughout the lifespan. We will discuss how these activities can promote and/or hinder development across the lifespan as well as how development influences individuals' participation in these activities over time. Building on these concepts, we will discuss applications for creating programs, services, and facilities that are appropriate and satisfying for people in different life stages.",3 hours.,,,,42929,A,A,1,,3 hours,A,Open (Restricted),Lecture-Discussion,LCD,02:00 PM,02:50 PM,MW,1090,Lincoln Hall,"Son, J"
2024,Fall,2024-fa,RST,316,"Human Development and Recreation, Sport and Tourism","This course will examine the impacts of recreation, sport and tourism activities on human development throughout the lifespan. We will discuss how these activities can promote and/or hinder development across the lifespan as well as how development influences individuals' participation in these activities over time. Building on these concepts, we will discuss applications for creating programs, services, and facilities that are appropriate and satisfying for people in different life stages.",3 hours.,,,,42929,A,A,1,,3 hours,A,Open (Restricted),Online,ONL,ARRANGED,,,,,"Son, J"
2024,Fall,2024-fa,RST,317,Designing Parks and Recreation Experiences,"Examines the roles of parks and recreation professionals in strategically creating optimal experiences for constituents. Parks and recreation professionals must consider the interplay between a range of factors including diverse individuals, communities, and the environment. This course will focus on how professionals create experiences that are meaningful and beneficial for individuals or groups, communities, and society. Students will explore historical and philosophical foundations of parks and recreation provision as well as the organizational structure and administrative approaches in the public, non-profit, and commercial sectors. Students will also learn strategies for designing optimal experiences in a variety of settings such as camps, aquatics, arts and culture programs, and health and fitness centers. Credit is not given for RST 217 and RST 317.",3 hours.,Credit is not given for RST 217 and RST 317.,,,71967,A,A,1,,,A,Open,Lecture-Discussion,LCD,11:30 AM,12:50 PM,TR,2021C,Huff Hall,"Pitas, N"
2024,Fall,2024-fa,RST,325,"Marketing in Recreation, Sport and Tourism",Application of marketing concepts to the delivery of leisure services. Introduces consumer decision theory analysis. Provides an integrative study of the methods and models for developing and evaluating alternative marketing strategies.,3 hours.,,,,67839,A,A,1,,3 hours,A,Open,Lecture-Discussion,LCD,02:00 PM,02:50 PM,MWF,2001,Huff Hall,"Motoyama, S;Warwick, L"
2024,Fall,2024-fa,RST,335,Leisure and Consumer Culture,"Examination of contemporary patterns and meanings of leisure in a consumer society. Understanding of the impact of consumption on expressions of identity, gender, social class, race and ethnicity.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,70600,A,A,A,,,A,Closed,Online,ONL,ARRANGED,,,,,"Brooks, C;Santos, C"
2024,Fall,2024-fa,RST,335,Leisure and Consumer Culture,"Examination of contemporary patterns and meanings of leisure in a consumer society. Understanding of the impact of consumption on expressions of identity, gender, social class, race and ethnicity.",3 hours.,,"Social & Beh Sci - Soc Sci, and Cultural Studies - Western course.",,67844,B,A,B,,,A,Open,Online,ONL,ARRANGED,,,,,"Brooks, C;Santos, C"
2024,Fall,2024-fa,RST,340,"Facility Management in Recreation, Sport and Tourism","Basic understanding of park operations, facility design, construction, and maintenance practices; staff allocations, job analysis, contract administration, organizational structures. Prerequisite: RST 100.",3 hours.,Prerequisite: RST 100.,,,43054,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,11:50 AM,MWF,1050,Siebel Center for Design,"Deterding, R"
2024,Fall,2024-fa,RST,354,Legal Aspects of Sport,"A study of legal principles and their impact on the sport industry; the course examines the application of different areas of law including tort, contract, constitutional, anti-trust, and intellectual property law to professional, amateur and recreational sport.",3 OR 4 hours.,,,,50624,A,A,1,,3 hours,A,Open,Lecture-Discussion,LCD,06:00 PM,08:40 PM,W,166,Bevier Hall,"Emkes, K"
2024,Fall,2024-fa,RST,370,Research Methods &amp; Analysis,"Educates students in principles of research design, data collection, measurement, methods of statistical analysis, techniques in summarizing data, and the interpretation and application of research findings to the field of Leisure Studies.",3 hours.,,Quantitative Reasoning II course.,,43055,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,12:20 PM,TR,1002,Huff Hall,"Agate, S"
2024,Fall,2024-fa,RST,393,Special Problems,"Special projects in research and independent investigation in any phase of health, physical education, recreation, or related areas selected by the student. May be repeated to a maximum of 6 hours. Prerequisite: Junior or senior standing; grade-point average of 3.0; consent of academic advisor, instructor, and head of department.",1 TO 3 hours.,"May be repeated to a maximum of 6 hours. Prerequisite: Junior or senior standing; grade-point average of 3.0; consent of academic advisor, instructor, and head of department.",,,45633,,A,1,,,A,Open (Restricted),Independent Study,IND,ARRANGED,,,,,
2024,Fall,2024-fa,RST,410,"Strategic Management in Recreation, Sport and Tourism","In this capstone course, students integrate previous knowledge including management, marketing, finance and budgeting, operations, and human resources into the development of management strategies for the recreation, sport and tourism industries. Students acquire in-depth knowledge and critical understanding of the various frameworks in which RST organizations operate (commercial, for-profit, not-for-profit, public) and the associated management processes that align with these frameworks including strategic management, industry and competitive analyses, competitive advantage, internal strategies, and issues pertaining to the social responsibility of RST organizations. 3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, and RST 325, or consent of instructor.",3 hours.,"3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, and RST 325, or consent of instructor.",Advanced Composition course.,,43056,A,A,1,,,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,02:00 PM,02:50 PM,MWF,331,Armory,"Sato, M"
2024,Fall,2024-fa,RST,410,"Strategic Management in Recreation, Sport and Tourism","In this capstone course, students integrate previous knowledge including management, marketing, finance and budgeting, operations, and human resources into the development of management strategies for the recreation, sport and tourism industries. Students acquire in-depth knowledge and critical understanding of the various frameworks in which RST organizations operate (commercial, for-profit, not-for-profit, public) and the associated management processes that align with these frameworks including strategic management, industry and competitive analyses, competitive advantage, internal strategies, and issues pertaining to the social responsibility of RST organizations. 3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, and RST 325, or consent of instructor.",3 hours.,"3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, and RST 325, or consent of instructor.",Advanced Composition course.,,44258,A1,A,1,,,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,02:00 PM,02:50 PM,MWF,331,Armory,"Sato, M"
2024,Fall,2024-fa,RST,429,"Contemporary Issues in Recreation, Sport and Tourism","Provides a capstone experience to encourage critical and creative thinking regarding knowledge students accrued from prior courses. The first eight weeks students will meet as a whole and focus on leisure concepts in general, and the second eight weeks students will focus on their specific concentration, (Sport Management, Tourism, or Community Recreation). 4 undergraduate hours. 4 graduate hours. Prerequisite: RST 120, or RST 130, or RST 150, and senior status.",4 hours.,"4 undergraduate hours. 4 graduate hours. Prerequisite: RST 120, or RST 130, or RST 150, and senior status.",,,43058,A,A,1,,,A,Closed,Lecture-Discussion,LCD,12:30 PM,01:50 PM,TR,1002,Huff Hall,"Ruwuya, J"
2024,Fall,2024-fa,RST,430,Sport &amp; Development,"Provides an overview of sport development and sport for development, and the linkages and intersections between the two concepts. Sport development is concerned with the creation and management of systems designed to optimize participation in sport, and the movement of athletes both vertically and horizontally through the sport system. Sport for development focuses on the use of sport to potentially achieve social change and development outcomes at the individual, community, and societal levels. Invariably, these concepts are linked, and one cannot exist without the other. Each module will take an integrative approach and examine sport development and sport for development concurrently, with focus on practical applications of all concepts. 3 undergraduate hours. No graduate credit. Prerequisite: RST 130 or consent of instructor.",3 hours.,3 undergraduate hours. No graduate credit. Prerequisite: RST 130 or consent of instructor.,,,71390,A,A,1,,,A,Open,Lecture-Discussion,LCD,10:00 AM,10:50 AM,MWF,112,Huff Hall,"Kluch, Y"
2024,Fall,2024-fa,RST,440,HR Management in RST,"Concepts, principles, and objectives of supervision; the nature of the supervisory relationship; supervisory functions and processes; identification and application of methods and techniques; organizational and operational patterns of supervision in recreation and park settings. 3 undergraduate hours. No graduate credit.",3 hours.,3 undergraduate hours. No graduate credit.,,,67845,A,A,1,,,A,Open,Lecture-Discussion,LCD,01:00 PM,01:50 PM,MWF,331,Armory,"Agate, J"
2024,Fall,2024-fa,RST,450,Tourism Planning &amp; Development,"Tourism has become one of the world's largest business sectors, and consequently many industries rely on tourism to boost their businesses. Moreover, tourism is often an integral element in development policies and has been widely adopted as a catalyst of economic and community development. Students will examine and discuss current issues and future challenges regarding tourism development and destination management. In particular, students will be challenged to critically analyze the interdependence between tourism development and the economy, culture, society, the natural environment, globalization, new technology, and sustainability. In addition, students will be expected to understand and apply key principles of tourism planning and destination management to effectively address current issues and trends. 3 undergraduate hours. 3 graduate hours. Prerequisite: RST 150 or consent of instructor. Not intended for students with Freshman or Sophomore class standing.",3 hours.,3 undergraduate hours. 3 graduate hours. Prerequisite: RST 150 or consent of instructor. Not intended for students with Freshman or Sophomore class standing.,,,67846,A,A,1,,3 hours,A,Open,Lecture-Discussion,LCD,09:30 AM,10:50 AM,TR,2021C,Huff Hall,"Russell, Z;Soulard, J"
2024,Fall,2024-fa,RST,460,"Event Management in Recreation, Sport and Tourism","This course will analyze event management and draw from the social sciences, finance, the arts, and related professional fields to examine the experiences and attributed meanings of planned events. In addition, students will acquire an in-depth knowledge of the specialized field of event management and become familiar with management techniques and strategies required for successful planning, promotion, implementation and evaluation of events within recreation, sport and tourism contexts. 3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, RST 325 or consent of instructor.",3 hours.,"3 undergraduate hours. No graduate credit. Prerequisite: RST 210, RST 240, RST 325 or consent of instructor.",,,71391,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,02:00 PM,03:20 PM,TR,112,Huff Hall,"Agate, S"
2024,Fall,2024-fa,RST,480,Orientation to Internship,"Prepares students for the RST Internship (RST 485). Topics include placement requirements and policies, resume preparation, interviewing skills, acquiring letters of application, and the roles and issues of professional practice. 1 undergraduate hour. No graduate credit.",1 hours.,1 undergraduate hour. No graduate credit.,,,43062,A,A,A,,1 hours,A,Open (Restricted),Lecture-Discussion,LCD,12:00 PM,12:50 PM,MW,1002,Huff Hall,"Hardin, H;Santos, C"
2024,Fall,2024-fa,RST,485,Internship,"The internship course requires you to complete a minimum of 400 hours over 10 weeks with an agency that relates to your major. The course is designed to enhance the internship experience by leading you through practical steps that empower you in the learning/working experience, practice skills and concepts presented in academic classes, explore areas of personal and professional interest, and by introducing problem and conflict solving techniques. 12 undergraduate hours. No graduate credit. Approved for S/U grading only. Prerequisite: RST 100, RST 101, RST 200, RST 255, RST 210, RST 240, RST 325, RST 480, and one of the following - RST 120, RST 130, or RST 150. Restricted to students with Junior or Senior standing.",12 hours.,"12 undergraduate hours. No graduate credit. Approved for S/U grading only. Prerequisite: RST 100, RST 101, RST 200, RST 255, RST 210, RST 240, RST 325, RST 480, and one of the following - RST 120, RST 130, or RST 150. Restricted to students with Junior or Senior standing.",,,68621,A,A,1,,12 hours,A,Open (Restricted),Internship,INT,ARRANGED,,,,,"Hardin, H;Raycraft, M"
2024,Fall,2024-fa,RST,501,"Foundations and Current Issues in Recreation, Sport &amp; Tourism","Basic philosophical, historical, and scientific foundations and developments in leisure and recreation; analyses of the significance of leisure in modern societies; critical review of major writings in the field with attention to particular special problem areas and current issues. Prerequisite: RST 100 or equivalent.",4 hours.,Prerequisite: RST 100 or equivalent.,,,43064,A,A,1,,,A,Open (Restricted),Lecture-Discussion,LCD,11:00 AM,12:40 PM,TR,209,Huff Hall,"Stodolska, M"
2024,Fall,2024-fa,RST,504,Applied Evaluation and Needs Assessment in RST,"Designed to increase students' understanding of applied research and program evaluation with an emphasis on research approaches, strategies, and methods used in park, recreation, sport, and tourism settings to address management issues and improve overall organizational functioning. 4 graduate hours. No professional credit. Prerequisite: RST 370 or equivalent research methods course at the undergraduate level.",4 hours.,4 graduate hours. No professional credit. Prerequisite: RST 370 or equivalent research methods course at the undergraduate level.,,,78545,A,A,1,,4 hours,A,Open,Lecture-Discussion,LCD,09:00 AM,10:40 AM,TR,3019,Huff Hall,"Pitas, N"
2024,Fall,2024-fa,RST,512,"Managing Recreation, Sport &amp; Tourism Organizations","Examines theoretical and technical principles of personnel managers in leisure service agencies; recruitment, training, selection, and evaluation of personnel with special emphasis on applied measurement concepts and legislation related to personnel administration in leisure services. Prerequisite: RST 410 or consent of instructor.",4 hours.,Prerequisite: RST 410 or consent of instructor.,,,43204,A,A,1,,4 hours,A,Closed,Lecture-Discussion,LCD,04:00 PM,05:40 PM,TR,1000,Siebel Center for Design,"Mulvaney, M"
